Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Erik Willis,M,SBD,Raw,33.5,24-34,24-39,Open,134.3,120+,300,-317.5,320,,320,235,247.5,252.5,,252.5,350,-375,-375,,350,922.5,4,511.59,518.86,494.59,102.26,Yes,Canada,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kwaku Antwi,M,SBD,Raw,27.5,24-34,24-39,Open,92.5,93,245,262.5,275,,275,190,200,207.5,,207.5,325,345,-355,,345,827.5,7,527.87,521.17,498.92,108.54,Yes,Canada,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jessica Buettner,F,SBD,Raw,29,24-34,24-39,Open,75.4,76,202.5,210,215,,215,102.5,107.5,-110,,107.5,232.5,245,-262.5,,245,567.5,5,551.18,537.70,472.89,112.31,Yes,Canada,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Nicola Paviglianiti,F,SBD,Raw,29.5,24-34,24-39,Open,56.4,57,167.5,175,-177.5,,175,87.5,90,92.5,,92.5,177.5,-187.5,187.5,,187.5,455,6,524.93,532.38,470.84,107.58,Yes,Canada,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Maiara Suellen Cabral da Silva,F,SBD,Raw,36.5,35-39,24-39,Open,74.7,76,162.5,170,177.5,,177.5,-70,70,75,,75,182.5,187.5,-190,,187.5,440,15,429.46,419.34,368.92,87.47,Yes,Brazil,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Rogerio Almeida de Sousa,M,SBD,Raw,28.5,24-34,24-39,Open,118.75,120,315,330,-340,,330,210,217.5,222.5,,222.5,305,315,320,,320,872.5,10,502.84,502.86,481.81,101.89,Yes,Brazil,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Mayara Rocha Soares,F,SBD,Raw,31.5,24-34,24-39,Open,49.85,52,-135,135,-140,,135,75,-77.5,77.5,,77.5,140,145,147.5,,147.5,360,16,452.05,463.52,411.65,94.36,Yes,Brazil,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Rafael Ramos,M,SBD,Raw,36.5,35-39,24-39,Open,82.45,83,232.5,245,252.5,,252.5,145,150,-155,,150,270,-285,-285,,270,672.5,20,455.70,450.68,433.65,93.41,Yes,Brazil,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Cícera Tavares,F,SBD,Raw,47.5,45-49,40-49,Open,68.35,69,175,182.5,-187.5,,182.5,87.5,92.5,-97.5,,92.5,195,-207.5,207.5,,207.5,482.5,10,494.56,488.08,430.45,100.49,Yes,Brazil,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Giulia Cunha Costa Carvalho,F,SBD,Raw,24.5,24-34,24-39,Open,51.5,52,132.5,137.5,140,,140,82.5,-85,85,,85,147.5,155,160,,160,385,14,472.45,483.54,428.78,98.03,Yes,Brazil,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Matheus Garcia Costa,M,SBD,Raw,32.5,24-34,24-39,Open,119.1,120,300,-315,-322.5,,300,177.5,187.5,190,,190,330,350,-365,,350,840,14,483.63,483.79,463.56,97.97,Yes,Brazil,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
David Coimbra,M,SBD,Raw,40.5,40-44,40-49,Open,92.5,93,277.5,-290,-307.5,,277.5,162.5,170,172.5,,172.5,290,310,327.5,,327.5,777.5,15,495.97,489.68,468.77,101.98,Yes,Brazil,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Eduardo Saramago,M,SBD,Raw,31.5,24-34,24-39,Open,82.45,83,235,245,-247.5,,245,140,145,150,,150,275,290,-297.5,,290,685,19,464.17,459.05,441.71,95.14,Yes,Brazil,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jonah Wiendieck,M,SBD,Raw,23.5,24-34,24-39,Open,119,120,-305,-305,-305,,,,,,,,,,,,,,DQ,,,,,Yes,Germany,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Clara Isabelle Häberer,F,SBD,Raw,23.5,24-34,24-39,Open,62.25,63,172.5,180,182.5,,182.5,102.5,107.5,110,,110,192.5,200,205,,205,497.5,6,539.00,539.18,476.17,109.70,Yes,Germany,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Mara Hames,F,SBD,Raw,26,24-34,24-39,Open,75.4,76,187.5,197.5,205,,205,100,107.5,112.5,,112.5,200,-212.5,-212.5,,200,517.5,10,502.62,490.33,431.23,102.41,Yes,Germany,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Timo Jakobi,M,SBD,Raw,24,24-34,24-39,Open,102.8,105,310,325,-335,,325,177.5,185,-187.5,,185,322.5,337.5,345,,345,855,6,520.14,514.83,491.59,106.61,Yes,Germany,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jacqueline Ulrich,F,SBD,Raw,28,24-34,24-39,Open,56.65,57,155,-160,-160,,155,,,,,,,,,,,,DQ,,,,,Yes,Germany,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kyriakos Michail,M,SBD,Raw,26.5,24-34,24-39,Open,91.5,93,265,-285,-300,,265,150,162.5,-170,,162.5,75,,,,75,502.5,34,322.25,318.15,304.70,66.26,Yes,Cyprus,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Helena Mariella Decker,F,SBD,Raw,23,20-23,19-23,Open,56.75,57,150,157.5,162.5,,162.5,92.5,97.5,100,,100,175,185,-195,,185,447.5,8,514.18,521.07,460.79,105.32,Yes,Germany,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Lea Schreiner,F,SBD,Raw,29,24-34,24-39,Open,78.95,84,180,187.5,192.5,,192.5,107.5,110,112.5,,112.5,210,220,227.5,,227.5,532.5,5,505.08,490.89,430.81,103.18,Yes,Germany,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Maxwell Gyamfi,M,SBD,Raw,30.5,24-34,24-39,Open,92.7,93,285,300,305,,305,207.5,215,217.5,,217.5,320,335,-337.5,,335,857.5,6,546.44,539.50,516.42,112.36,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Sanchez Dillon,M,SBD,Raw,35,35-39,24-39,Open,104.2,105,270,285,-295,,285,165,175,182.5,,182.5,360,382.5,400,,400,867.5,5,524.81,519.79,496.32,107.49,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Isaac Wong #1,M,SBD,Raw,27.5,24-34,24-39,Open,58.5,59,157.5,167.5,,,167.5,135,137.5,140,,140,200,210,-217.5,,210,517.5,13,446.09,451.82,441.84,86.02,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ishtyaq Nabi,M,SBD,Raw,24.5,24-34,24-39,Open,58.85,59,-175,175,185,,185,130,137.5,140,,140,242.5,257.5,-275,,257.5,582.5,5,499.61,505.74,494.40,96.52,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ziana Azariah,F,SBD,Raw,26.5,24-34,24-39,Open,83.8,84,205,215,222.5,,222.5,97.5,102.5,107.5,,107.5,237.5,250,262.5,,262.5,592.5,2,545.81,528.99,462.54,112.00,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Adejoke Adetayo,F,SBD,Raw,32.5,24-34,24-39,Open,56.35,57,170,177.5,-182.5,,177.5,75,80,82.5,,82.5,190,202.5,-215,,202.5,462.5,4,533.89,541.53,478.94,109.43,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Annie Nelson,F,SBD,Raw,27.5,24-34,24-39,Open,68.9,69,190,200,205,,205,107.5,112.5,115,,115,215,225,-232.5,,225,545,5,556.08,548.20,483.40,113.00,Yes,Scotland,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Anthony McLeggan,M,SBD,Raw,42.5,40-44,40-49,Open,102.8,105,245,265,275,,275,200,207.5,-212.5,,207.5,300,325,350,,350,832.5,9,506.45,501.28,478.65,103.81,Yes,Ireland,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Sophia Ellis,F,SBD,Raw,28,24-34,24-39,Open,74.45,76,165,175,-180,,175,115,122.5,125,,125,227.5,240,-245,,240,540,7,528.00,515.73,453.79,107.52,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Evita Otigbah,F,SBD,Raw,29.5,24-34,24-39,Open,55.75,57,142.5,150,155,,155,85,90,95,,95,155,162.5,170,,170,420,10,488.28,495.91,438.69,100.20,Yes,Malta,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Christian Ayandokun,M,SBD,Raw,32,24-34,24-39,Open,92.7,93,285,297.5,307.5,,307.5,195,202.5,205,,205,322.5,337.5,347.5,,347.5,860,4,548.03,541.08,517.93,112.68,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Áron Hegedűs #1,M,SBD,Raw,27.5,24-34,24-39,Open,104.6,105,285,302.5,310,,310,175,180,185,,185,305,342.5,-365,,342.5,837.5,8,505.87,501.13,478.51,103.59,Yes,Hungary,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Tasmin Campbell,F,SBD,Raw,39.5,35-39,40-49,Open,68.4,69,167.5,175,180,,180,117.5,122.5,125,,125,215,225,232.5,,232.5,537.5,6,550.71,543.43,479.27,111.90,Yes,Scotland,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jurins Kengamu,M,SBD,Raw,35,35-39,24-39,Open,82.65,83,290,305,310,,310,172.5,180,185,,185,317.5,332.5,350,,350,845,1,571.81,565.46,544.04,117.22,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Joseph Diva,M,SBD,Raw,31,24-34,24-39,Open,65.5,66,195,205,-210,,205,145,150,155,,155,237.5,250,260,,260,620,13,488.54,489.89,476.20,97.04,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Joy Nnamani,F,SBD,Raw,31.5,24-34,24-39,Open,60.25,63,165,-175,182.5,,182.5,92.5,97.5,-100,,97.5,215,231.5,-235,,231.5,511.5,5,565.54,568.43,502.21,115.29,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Erik Mata,M,SBD,Raw,27.5,24-34,24-39,Open,104.75,105,290,-305,-305,,290,180,190,197.5,,197.5,280,300,-312.5,,300,787.5,17,475.40,470.97,449.72,97.34,Yes,Hungary,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Inderraj Singh Dhillon,M,SBD,Raw,33,24-34,24-39,Open,119.3,120,320,335,-340,,335,175,180,182.5,,182.5,355,375,-382.5,,375,892.5,9,513.57,513.82,492.34,104.02,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Bobbie Butters,F,SBD,Raw,29,24-34,24-39,Open,56.6,57,175,182.5,187.5,,187.5,105,110,112.5,,112.5,180,187.5,192.5,,192.5,492.5,2,566.87,574.66,508.20,116.14,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Tony Cliffe,M,SBD,Raw,39.5,35-39,40-49,Open,119.35,120,330,342.5,-345,,342.5,227.5,237.5,245,,245,330,350,-372.5,,350,937.5,3,539.39,539.68,517.12,109.24,Yes,England,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Reina Jimbo,F,SBD,Raw,27.5,24-34,24-39,Open,68.8,69,150,165,170,,170,65,70,72.5,,72.5,125,140,-147.5,,140,382.5,20,390.60,385.14,339.62,79.37,Yes,Japan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jolyn Jia Lyn Peh,F,SBD,Raw,34.5,24-34,24-39,Open,51.6,52,120,125,-127.5,,125,52.5,55,57.5,,57.5,142.5,150,152.5,,152.5,335,19,410.53,420.12,372.51,85.16,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yousef Yaqoub,M,SBD,Raw,32.5,24-34,24-39,Open,82.85,83,265,-270,,,265,155,162.5,170,,170,265,-280,-280,,265,700,17,473.04,467.75,449.98,96.99,Yes,Kuwait,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Chun-Chia Fan,M,SBD,Raw,24,24-34,24-39,Open,73.55,74,232.5,245,255,,255,190,202.5,213,,213,-280,280,302.5,,302.5,770.5,4,559.79,556.65,538.30,113.48,Yes,Taiwan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Joel Geng Fu Chong,M,SBD,Raw,26,24-34,24-39,Open,73,74,220,230,237.5,,237.5,137.5,142.5,145,,145,252.5,260,265,,265,647.5,15,472.76,470.32,454.96,95.73,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kyota Ushiyama,M,SBD,Raw,26.5,24-34,24-39,Open,65.65,66,225,237.5,240,,240,162.5,170,175,,175,277.5,-290,-295,,277.5,692.5,5,544.74,546.14,530.82,108.25,Yes,Japan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kenzo Wai Kit Chong,M,SBD,Raw,28.5,24-34,24-39,Open,81.7,83,-227.5,227.5,240,,240,147.5,155,160,,160,280,300,-310,,300,700,16,476.82,471.70,454.07,97.68,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Peris Wanja Mwaniki,F,SBD,Raw,30.5,24-34,24-39,Open,68.75,69,130,-140,-140,,130,67.5,75,80,,80,155,162.5,170,,170,380,21,388.21,382.81,337.58,78.89,Yes,Qatar,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jessica Gbadago,F,SBD,Raw,33,24-34,24-39,Open,68.45,69,135,-137.5,-137.5,,135,72.5,77.5,80,,80,155,162.5,170,,170,385,17,394.30,389.05,343.11,80.12,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Nour Abouassi,F,SBD,Raw,35,35-39,24-39,Open,83.1,84,175,-182.5,185,,185,85,90,-92.5,,90,180,187.5,-192.5,,187.5,462.5,9,427.76,414.68,362.81,87.71,Yes,Qatar,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Natalie Tiong,F,SBD,Raw,32.5,24-34,24-39,Open,60.45,63,150,157.5,162.5,,162.5,75,77.5,80,,80,195,205,212.5,,212.5,455,10,502.02,504.35,445.58,102.32,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Haya Al-Qassar,F,SBD,Raw,36,35-39,24-39,Open,56.45,57,-137.5,-137.5,137.5,,137.5,62.5,67.5,70,,70,177.5,185,-190,,185,392.5,15,452.56,458.93,405.88,92.74,Yes,Kuwait,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Theodora Boumpouka,F,SBD,Raw,33.5,24-34,24-39,Open,46.65,47,100,-107.5,-107.5,,100,55,-60,-60,,55,125,-137.5,-137.5,,125,280,9,369.00,378.60,337.69,78.20,Yes,Qatar,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Chau-Long Le,F,SBD,Raw,30,24-34,24-39,Open,51.1,52,110,117.5,122.5,,122.5,70,75,-80,,75,137.5,147.5,-160,,147.5,345,17,425.68,435.91,386.67,88.45,Yes,Vietnam,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Natalie Kuan,F,SBD,Raw,33.5,24-34,24-39,Open,46.35,47,95,-100,100,,100,57.5,-60,62.5,,62.5,130,137.5,-145,,137.5,300,8,397.25,407.52,363.68,84.33,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Alhanouf Altamimi,F,SBD,Raw,30,24-34,24-39,Open,46.55,47,125,-130,130,,130,70,75,-77.5,,75,160,167.5,172.5,,172.5,377.5,6,498.28,511.22,456.06,105.65,Yes,Kuwait,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Abdallah Mohamed,M,SBD,Raw,29,24-34,24-39,Open,103.1,105,265,277.5,-282.5,,277.5,165,172.5,-177.5,,172.5,305,320,-335,,320,770,20,467.86,463.15,442.24,95.88,Yes,Qatar,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Hao Li #1,M,SBD,Raw,30,24-34,24-39,Open,80.7,83,190,200,207.5,,207.5,95,102.5,107.5,,107.5,190,200,-215,,200,515,25,353.31,349.68,336.79,72.31,Yes,China,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Christophe Boulos,M,SBD,Raw,27,24-34,24-39,Open,81.55,83,240,255,-270,,255,140,150,152.5,,152.5,260,-280,-280,,260,667.5,21,455.16,450.31,433.51,93.23,Yes,Qatar,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Tetsuo Nakagawa,M,SBD,Raw,26,24-34,24-39,Open,82.1,83,250,262.5,270,,270,155,162.5,-165,,162.5,290,310,-320,,310,742.5,10,504.35,498.86,480.11,103.35,Yes,Japan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Haoruo Zhang,M,SBD,Raw,24,24-34,24-39,Open,92.8,93,235,247.5,-255,,247.5,190,197.5,-200,,197.5,280,295,-300,,295,740,22,471.31,465.34,445.41,96.91,Yes,China,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Hsin-Mu Hsieh,M,SBD,Raw,27.5,24-34,24-39,Open,58.2,59,185,192.5,-205,,192.5,135,140,-142.5,,140,205,215,-225,,215,547.5,10,474.00,480.32,469.86,91.26,Yes,Taiwan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Tianyu Xiao,M,SBD,Raw,29,24-34,24-39,Open,81.2,83,260,272.5,-275,,272.5,150,160,162.5,,162.5,275,290,302.5,,302.5,737.5,13,504.14,498.84,480.33,103.23,Yes,China,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yao-Wei You,M,SBD,Raw,28.5,24-34,24-39,Open,58.4,59,172.5,177.5,180,,180,112.5,117.5,-120,,117.5,232.5,247.5,260,,260,557.5,8,481.26,487.52,476.80,92.76,Yes,Taiwan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Chong Eu Gene,M,SBD,Raw,25,24-34,24-39,Open,58.4,59,212.5,-220,-220,,212.5,130,137.5,142.5,,142.5,-215,225,235,,235,590,4,509.32,515.94,504.60,98.17,Yes,Malaysia,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Chai Bor Ren,M,SBD,Raw,28,24-34,24-39,Open,92.35,93,270,-285,-285,,270,180,190,-195,,190,300,-315,-315,,300,760,18,485.19,479.03,458.61,99.77,Yes,Malaysia,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yim Chee Liang,F,SBD,Raw,28.5,24-34,24-39,Open,66.5,69,115,122.5,-127.5,,122.5,67.5,70,-77.5,,70,145,-150,-150,,145,337.5,24,351.47,348.19,307.23,71.42,Yes,Hong Kong,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Michelle Lee,F,SBD,Raw,28.5,24-34,24-39,Open,56.6,57,120,127.5,132.5,,132.5,60,65,67.5,,67.5,145,155,162.5,,162.5,362.5,18,417.24,422.97,374.06,85.48,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kanan Kasai,F,SBD,Raw,27,24-34,24-39,Open,57,57,125,132.5,-140,,132.5,80,85,-90,,85,140,152.5,-160,,152.5,370,17,423.91,429.35,379.64,86.79,Yes,Japan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Amanda Seow,F,SBD,Raw,33.5,24-34,24-39,Open,62,63,150,157.5,-160,,157.5,90,95,-100,,95,185,192.5,197.5,,197.5,450,11,488.75,489.20,432.05,99.48,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Etienne El Chaer,M,SBD,Raw,24,24-34,24-39,Open,119.1,120,325,340,345,,345,-217.5,-217.5,217.5,,217.5,370,-396,396,,396,958.5,2,551.86,552.04,528.95,111.79,Yes,Lebanon,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Mohammad Alqattan #1,M,SBD,Raw,23.5,24-34,24-39,Open,58.8,59,170,182.5,-190,,182.5,127.5,-130,-130,,127.5,180,190,-200,,190,500,14,429.15,434.46,424.74,82.89,Yes,Kuwait,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Moussa Yehia,M,SBD,Raw,35,35-39,24-39,Open,82.65,83,227.5,240,-247.5,,240,115,120,-122.5,,120,305,327.5,-337.5,,327.5,687.5,18,465.23,460.06,442.63,95.37,Yes,Lebanon,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Shiva Karout,M,SBD,Raw,34,24-34,24-39,Open,73.05,74,-232.5,232.5,-242.5,,232.5,142.5,147.5,152.5,,152.5,240,250,-255,,250,635,17,463.42,461.01,445.95,93.85,Yes,Lebanon,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ching-Lun Lin,M,SBD,Raw,33,24-34,24-39,Open,71.65,74,187.5,202.5,-205,,202.5,130,137.5,142.5,,142.5,242.5,250,255,,255,600,19,443.57,441.81,427.73,89.58,Yes,Taiwan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kasemsand Senumong,M,SBD,Raw,29,24-34,24-39,Open,65.3,66,235,247.5,255,,255,142.5,150,155,,155,-285,285,297.5,,297.5,707.5,1,558.77,560.45,544.87,110.91,Yes,Thailand,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ji Hoon Jeong,M,SBD,Raw,28,24-34,24-39,Open,58.25,59,202.5,210,217.5,,217.5,-125,127.5,-132.5,,127.5,220,232.5,-245,,232.5,577.5,6,499.61,506.23,495.18,96.22,Yes,South Korea,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Taiki Yamakawa,M,SBD,Raw,28,24-34,24-39,Open,119.6,120,-287.5,297.5,305,,305,185,-192.5,192.5,,192.5,295,-315,-315,,295,792.5,19,455.64,455.98,436.94,92.26,Yes,Japan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yusuke Satake,M,SBD,Raw,27.5,24-34,24-39,Open,65.9,66,235,-245,250,,250,-150,155,165,,165,255,270,-282.5,,270,685,7,537.32,538.53,523.33,106.87,Yes,Japan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Farhanna Farid,F,SBD,Raw,31.5,24-34,24-39,Open,51.6,52,130,135,137.5,,137.5,62.5,67.5,70,,70,-200,200,209,,209,416.5,8,510.41,522.33,463.14,105.87,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kelvin Yeoh Han Pin,M,SBD,Raw,35,35-39,24-39,Open,72.9,74,230,237.5,-245,,237.5,-147.5,150,152.5,,152.5,270,-282.5,-282.5,,270,660,14,482.32,479.87,464.23,97.65,Yes,Malaysia,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Clinton Lee #1,M,SBD,Raw,30.5,24-34,24-39,Open,73.7,74,250,270,-277.5,,270,160,167.5,172.5,,172.5,280,300,310,,310,752.5,6,545.99,542.85,524.92,110.71,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Christophe Ang,M,SBD,Raw,28.5,24-34,24-39,Open,82.2,83,232.5,245,252.5,,252.5,170,177.5,182.5,,182.5,265,282.5,-297.5,,282.5,717.5,15,487.04,481.71,463.58,99.81,Yes,Singapore,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Tsung-Ting Hsieh,M,SBD,Raw,41.5,40-44,40-49,Open,65.15,66,-225,235,-240,,235,-165,-170,-170,,,260,-270,270,,270,,DQ,,,,,Yes,Taiwan,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Meghan Scanlon #1,F,SBD,Raw,36,35-39,24-39,Open,62.6,63,182.5,192.5,202.5,,202.5,135,140,-144,,140,195,205,210,,210,552.5,1,596.54,596.23,526.53,121.38,Yes,USA,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Samuel Forsberg,M,SBD,Raw,24.5,24-34,24-39,Open,103.3,105,265,282.5,297.5,,297.5,170,175,180,,180,305,327.5,342.5,,342.5,820,11,497.84,492.87,470.62,102.02,Yes,Australia,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Luseane Lafaele,F,SBD,Raw,30,24-34,24-39,Open,126,84+,232.5,245,252.5,,252.5,132.5,140,145,,145,230,245,257.5,,257.5,655,6,518.83,519.27,438.86,111.42,Yes,Australia,,IPF,IPF,2024-06-15,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
