Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,83.3,90,180,190,200,,200,150,162.5,,,162.5,225,240,255,,255,617.5,1,416.02,411.30,395.58,71.16,Yes,Norway,,NSF,IPF,2010-12-11,Norway,,Bjølsenhallen,Åpent julestevne,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,82.5,82.5,285,300,310,,310,-207.5,-207.5,207.5,,207.5,260,-272.5,-272.5,,260,777.5,1,526.67,520.85,501.16,90.10,Yes,Norway,,NSF,IPF,2010-11-20,Norway,,Moss,NM Ungdom Junior og Veteran,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,21.5,20-23,19-23,Juniors,78.9,82.5,280,292.5,-300,,292.5,210,-215,-215,,210,260,-267.5,267.5,,267.5,770,5,535.34,530.34,511.31,91.65,Yes,Norway,,IPF,IPF,2010-09-27,Czechia,,Pilsen,World Sub-Juniors & Juniors Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,21.5,20-23,19-23,Juniors,79.8,82.5,272.5,280,290,,290,205,210,212.5,,212.5,260,270,275,,275,777.5,3,536.92,531.64,512.31,91.91,Yes,Norway,,EPF,IPF,2010-06-08,Norway,,Hamar,European Juniors Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SB,Single-ply,,,19-23,Juniors 19-23,80.2,82.5,250,260,270,,270,190,,,,190,,,,,,,DQ,,,,,Yes,Norway,,NSF,IPF,2010-04-14,Norway,,Brumunddal,Seriestevne,Yes
Kjell Egil Bakkelund,M,B,Single-ply,,,19-23,Juniors 19-23,79.5,82.5,,,,,,190,200,207.5,,207.5,,,,,,207.5,1,143.61,142.22,137.08,76.24,Yes,Norway,,NSF,IPF,2010-03-28,Norway,,Askim,NM Benkpress,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,79.9,82.5,252.5,260,265,,265,190,200,-208,,200,245,255,265,,265,730,1,503.74,498.76,480.60,86.23,Yes,Norway,,NSF,IPF,2010-02-27,Norway,,Brumunddal,Regionsmesterskap,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,81.2,82.5,-262.5,262.5,275,,275,195,205,-208.5,,205,255,262.5,-267.5,,262.5,742.5,1,507.56,502.22,483.59,86.86,Yes,Norway,,NSF,IPF,2009-11-13,Norway,,Alta,NM Ungdom Junior og Veteran,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,21.5,20-23,19-23,Juniors,79.4,82.5,260,-270,280,,280,192.5,197.5,202.5,,202.5,250,260,-270,,260,742.5,6,514.28,509.33,490.92,88.04,Yes,Norway,,IPF,IPF,2009-09-07,Brazil,,Ribeirao Preto-SP,World Sub-Juniors & Juniors Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,21.5,20-23,19-23,Juniors,80,82.5,-247.5,247.5,260,,260,192.5,-197.5,197.5,,197.5,240,250,260,,260,717.5,6,494.75,489.84,471.97,84.69,Yes,Norway,,EPF,IPF,2009-06-09,Sweden,,Jonkoping,European Junior Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,,Juniors,82.3,82.5,240,250,257.5,,257.5,185,192.5,200,,200,235,245,,,245,702.5,2,476.52,471.30,453.53,81.53,Yes,Norway,,NordicPF,IPF,2009-04-25,Denmark,,Bjerringbro,Nordic Sub-Juniors & Juniors Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,79.5,82.5,220,230,240,,240,175,185,190,,190,220,230,242.5,,242.5,672.5,1,465.44,460.94,444.26,79.68,Yes,Norway,,NSF,IPF,2009-02-21,Norway,,Brumunddal,RM Hedmark-Oppland,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,80.6,82.5,235,245,255,,255,172.5,-180,180,,180,230,240,-250,,240,675,1,463.41,458.67,441.79,79.31,Yes,Norway,,NSF,IPF,2008-11-15,Norway,,Sandnes,NM U/Jr/Vet,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,79.9,82.5,220,230,240,,240,167.5,175,180,,180,220,230,240,,240,660,1,455.44,450.94,434.52,77.96,Yes,Norway,,NSF,IPF,2008-10-18,Norway,,Moss,Syd-Norsk Styrkeløft,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,77,82.5,200,212.5,220,,220,162.5,167.5,172.5,,172.5,195,205,210,,210,602.5,1,425.15,421.67,406.98,72.80,Yes,Norway,,NSF,IPF,2008-05-02,Norway,,Hamar,Nasjonalt ungdom og juniorstevne,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,75.9,82.5,190,205,210,,210,160,165,-170,,165,180,192.5,200,,200,575,1,409.41,406.36,392.44,70.11,Yes,Norway,,NSF,IPF,2008-03-12,Norway,,Brumunddal,Seriestevne,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,73.9,75,180,190,200,,200,-165,165,-170,,165,190,200,205,,205,570,1,412.84,410.40,396.80,70.70,Yes,Norway,,NSF,IPF,2008-02-23,Norway,,Brumunddal,Regionmesterskap,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,19-23,Juniors 19-23,76,82.5,150,160,170,,170,165,175,-182.5,,175,170,185,200,,200,545,1,387.73,384.82,371.61,66.40,Yes,Norway,,NSF,IPF,2007-12-12,Norway,,Brumunddal,Seriestevne,Yes
