Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Derek LoGrande,M,B,Raw,30.5,24-34,24-39,Open,73.45,74,,,,,,172.5,182.5,-190,,182.5,,,,,,182.5,6,132.71,131.98,127.63,97.71,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Farod-James Kee,M,B,Raw,30,24-34,24-39,Open,142.05,120+,,,,,,257.5,267.5,285,,285,,,,,,285,1,155.55,158.92,150.89,112.31,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Orlando Palomino,M,B,Raw,31.5,24-34,24-39,Open,83.95,93,,,,,,80,90,-100,,90,,,,,,90,16,60.37,59.68,57.37,44.94,Yes,Peru,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Anders Grønmo,M,B,Raw,39.5,35-39,40-49,Masters 1,103,105,,,,,,177.5,185,192.5,,192.5,,,,,,192.5,2,117.01,115.83,110.60,86.97,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Yu Tokumaru,M,B,Raw,40.5,40-44,40-49,Masters 1,73.4,74,,,,,,140,145,-152.5,,145,,,,,,145,6,105.49,104.91,101.46,77.66,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Carlos Alexandre Emidio,M,B,Raw,40.5,40-44,40-49,Masters 1,142.9,120+,,,,,,190,202.5,-222.5,,202.5,,,,,,202.5,5,110.34,112.82,107.07,79.62,Yes,Brazil,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kotaka Umemoto,M,B,Raw,41.5,40-44,40-49,Masters 1,65,66,,,,,,120,130,132.5,,132.5,,,,,,132.5,2,105.01,105.36,102.46,75.78,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Leonid Plotnytskyi,M,B,Raw,50.5,50-54,50-59,Masters 2,91.7,93,,,,,,177.5,185,187.5,,187.5,,,,,,187.5,3,120.12,118.59,113.56,89.58,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Aldo Munoz Ygal,M,B,Raw,57.5,55-59,50-59,Masters 2,111.85,120,,,,,,130,145,150,,150,,,,,,150,7,88.29,87.84,83.99,65.26,Yes,Peru,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Takahito Taniguchi,M,B,Raw,62.5,60-64,60-69,Masters 3,64.9,66,,,,,,117.5,120,122.5,,122.5,,,,,,122.5,1,97.20,97.54,94.86,70.12,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ken Levine,M,B,Raw,70,70-74,70-999,Masters 4,81.6,83,,,,,,112.5,117.5,122.5,,122.5,,,,,,122.5,3,83.50,82.61,79.53,62.07,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Matthew Deans,M,B,Raw,16.5,16-17,14-18,Sub-Juniors,81.05,83,,,,,,85,-92.5,92.5,,92.5,,,,,,92.5,4,63.30,62.64,60.32,47.03,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Rito Flores,M,B,Raw,18,18-19,14-18,Sub-Juniors,73.5,74,,,,,,137.5,145,152.5,,152.5,,,,,,152.5,1,110.85,110.23,106.60,81.62,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Daniel Hashempour,M,B,Raw,18.5,18-19,19-23,Juniors,89.4,93,,,,,,137.5,-145,145,,145,,,,,,145,7,94.07,92.88,89.05,70.15,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Takaho Osawa,M,B,Raw,18.5,18-19,19-23,Juniors,65.8,66,,,,,,122.5,-130,130,,130,,,,,,130,5,102.09,102.33,99.45,73.86,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Lal Hlimpuia,M,B,Raw,22.5,20-23,19-23,Juniors,81,83,,,,,,155,-165,-172.5,,155,,,,,,155,9,106.11,105.00,101.12,78.84,Yes,India,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jack Solomon #1,M,B,Raw,23.5,24-34,24-39,Open,64.15,66,,,,,,125,-140,145,,145,,,,,,145,8,116.07,116.59,113.45,83.54,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Emmanuel Zepeda,M,B,Raw,23.5,24-34,24-39,Open,82.3,83,,,,,,132.5,142.5,-147.5,,142.5,,,,,,142.5,12,96.66,95.60,92.00,71.89,Yes,Mexico,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Angel Dominguez,M,B,Raw,27.5,24-34,24-39,Open,90.35,93,,,,,,132.5,140,-145,,140,,,,,,140,15,90.35,89.20,85.47,67.38,Yes,Panama,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ryota Kobayashi,M,B,Raw,33.5,24-34,24-39,Open,61.85,66,,,,,,132.5,145,-155,,145,,,,,,145,7,119.42,120.34,117.32,85.23,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ryan Baylark,M,B,Raw,35.5,35-39,24-39,Open,92.5,93,,,,,,190,202.5,-210,,202.5,,,,,,202.5,7,129.18,127.54,122.09,96.33,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Juan Arbulu Grippa,M,B,Raw,36.5,35-39,24-39,Open,64.25,66,,,,,,-70,,,,,,,,,,,DQ,,,,,Yes,Peru,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Frederick Quarles,M,B,Raw,42.5,40-44,40-49,Masters 1,118.45,120,,,,,,182.5,187.5,-207.5,,187.5,,,,,,187.5,6,108.15,108.13,103.60,79.55,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Doel Cotte,M,B,Raw,42.5,40-44,40-49,Masters 1,72.35,74,,,,,,115,-120,-122.5,,115,,,,,,115,8,84.46,84.08,81.36,62.07,Yes,Puerto Rico,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Marcus Helfensdoerfer,M,B,Raw,43.5,40-44,40-49,Masters 1,65.1,66,,,,,,125,130,-132.5,,130,,,,,,130,4,102.91,103.24,100.39,74.29,Yes,Germany,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Llalando Austin,M,B,Raw,44.5,40-44,40-49,Masters 1,81.2,83,,,,,,182.5,192.5,-202.5,,192.5,,,,,,192.5,3,131.59,130.21,125.37,97.79,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Luis Carranza,M,B,Raw,45.5,45-49,40-49,Masters 1,84.6,93,,,,,,135,150,157.5,,157.5,,,,,,157.5,6,105.21,103.97,99.92,78.34,Yes,Peru,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jorge Castaneda,M,B,Raw,53.5,50-54,50-59,Masters 2,113.9,120,,,,,,212.5,-217.5,220,,220,,,,,,220,1,128.64,128.16,122.64,94.95,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Celeste Godinez,F,B,Single-ply,15.5,16-17,14-18,Sub-Juniors,68.75,69,,,,,,90,95,100,,100,,,,,,100,2,102.16,100.74,88.84,57.33,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Lila Cooper,F,B,Single-ply,17,16-17,14-18,Sub-Juniors,56.8,57,,,,,,82.5,-92.5,92.5,,92.5,,,,,,92.5,1,106.22,107.63,95.18,59.87,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kaylee Robin,F,B,Single-ply,17,16-17,14-18,Sub-Juniors,74.5,76,,,,,,120,135,-145.5,,135,,,,,,135,1,131.95,128.88,113.40,74.26,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Bailey Fields,F,B,Single-ply,17,16-17,14-18,Sub-Juniors,79.3,84,,,,,,-92.5,92.5,-102.5,,92.5,,,,,,92.5,2,87.54,85.06,74.63,49.45,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Yagya Yagya,F,B,Single-ply,18.5,18-19,19-23,Juniors,83.15,84,,,,,,55,70,-95,,70,,,,,,70,3,64.72,62.74,54.89,36.69,Yes,India,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Zhadyra Harashova,F,B,Single-ply,31.5,24-34,24-39,Open,62.7,63,,,,,,130,-137.5,-142.5,,130,,,,,,130,8,140.22,140.12,123.74,78.69,Yes,Kazakhstan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Casey Hill #1,F,B,Single-ply,32.5,24-34,24-39,Open,56,57,,,,,,120,130,137.5,,137.5,,,,,,137.5,4,159.38,161.78,143.10,89.93,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Adriana Vargas Saborio,F,B,Single-ply,34.5,24-34,24-39,Open,100.85,84+,,,,,,-165,-165,-165,,,,,,,,,DQ,,,,,Yes,Costa Rica,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Nora Keller,F,B,Single-ply,46.5,45-49,40-49,Masters 1,78.35,84,,,,,,92.5,100,-105,,100,,,,,,100,3,95.22,92.59,81.29,53.74,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Rajni Malik,F,B,Single-ply,48,45-49,40-49,Masters 1,74,76,,,,,,55,60,-65,,60,,,,,,60,6,58.86,57.52,50.63,33.11,Yes,India,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Sachiko Masuyama,F,B,Single-ply,48.5,45-49,40-49,Masters 1,46.85,47,,,,,,35,57.5,-72.5,,57.5,,,,,,57.5,2,75.54,77.51,69.11,43.68,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Piedade Carvalho,F,B,Single-ply,51.5,50-54,50-59,Masters 2,74.35,76,,,,,,35,-42.5,42.5,,42.5,,,,,,42.5,5,41.59,40.62,35.75,23.40,Yes,India,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kate Hall,F,B,Raw,17.5,18-19,14-18,Sub-Juniors,68.2,69,,,,,,57.5,62.5,67.5,,67.5,,,,,,67.5,3,69.27,68.39,60.32,54.11,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Tashell Kerr #2,F,B,Raw,24.5,24-34,24-39,Open,95.15,84+,,,,,,107.5,117.5,-122.5,,117.5,,,,,,117.5,6,102.29,99.40,85.90,85.48,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Elizabeth Parker,F,B,Raw,25.5,24-34,24-39,Open,44.14,47,,,,,,-60,60,-70,,60,,,,,,60,4,82.44,84.30,75.59,68.65,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Megan Hurlburt,F,B,Raw,32,24-34,24-39,Open,56.25,57,,,,,,97.5,102.5,107.5,,107.5,,,,,,107.5,1,124.24,126.04,111.48,96.53,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Stacie Taylor,F,B,Raw,49,45-49,50-59,Masters 2,61.95,63,,,,,,60,65,-70,,65,,,,,,65,4,70.63,70.71,62.45,54.76,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Marie Brenden,F,B,Single-ply,59,55-59,60-69,Masters 3,81.05,84,,,,,,115,-120,120,,120,,,,,,120,1,112.34,109.02,95.53,63.56,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Marie Brenden,F,B,Raw,59,55-59,60-69,Masters 3,80.8,84,,,,,,82.5,87.5,95,,95,,,,,,95,1,89.07,86.45,75.77,71.61,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ryli Greer,F,B,Raw,15.5,16-17,14-18,Sub-Juniors,58.3,63,,,,,,50,55,-62.5,,55,,,,,,55,6,62.10,62.71,55.43,48.15,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Anujin Altangerel,F,B,Raw,16.5,16-17,14-18,Sub-Juniors,62.7,63,,,,,,62.5,-67.5,-80,,62.5,,,,,,62.5,5,67.42,67.37,59.49,52.29,Yes,Mongolia,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Isabel Ugalde,F,B,Raw,16.5,16-17,14-18,Sub-Juniors,61.7,63,,,,,,85,90,-92.5,,90,,,,,,90,1,98.04,98.20,86.74,76.01,Yes,Costa Rica,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Giselle Altamirano,F,B,Raw,17,16-17,14-18,Sub-Juniors,60.2,63,,,,,,62.5,67.5,-72.5,,67.5,,,,,,67.5,4,74.67,75.06,66.32,57.87,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Sagan Marks,F,B,Raw,17.5,18-19,14-18,Sub-Juniors,71.8,76,,,,,,67.5,72.5,75,,75,,,,,,75,2,74.78,73.34,64.61,58.82,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Christina Peters,F,B,Raw,18.5,18-19,19-23,Juniors,74.8,76,,,,,,87.5,-97.5,-97.5,,87.5,,,,,,87.5,4,85.34,83.32,73.30,67.58,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kiersten Madoo,F,B,Raw,21.5,20-23,19-23,Juniors,82.25,84,,,,,,85,-90,-97.5,,85,,,,,,85,3,79.01,76.62,67.08,63.76,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kyoka Takahashi,F,B,Raw,23.5,24-34,24-39,Open,51.25,52,,,,,,82.5,87.5,90,,90,,,,,,90,3,110.82,113.46,100.63,87.30,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Aliza Tessler,F,B,Raw,29.5,24-34,24-39,Open,82.1,84,,,,,,100,107.5,112.5,,112.5,,,,,,112.5,6,104.66,101.50,88.88,84.43,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Stephanie Birkhimer,F,B,Raw,31.5,24-34,24-39,Open,67.4,69,,,,,,92.5,100,102.5,,102.5,,,,,,102.5,5,105.91,104.73,92.38,82.61,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jamie Fisher #1,F,B,Raw,33.5,24-34,24-39,Open,51.55,52,,,,,,100,102.5,-107.5,,102.5,,,,,,102.5,2,125.70,128.64,114.07,98.89,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Heather Heywood,F,B,Raw,34.5,24-34,24-39,Open,62.75,63,,,,,,32.5,37.5,-42.5,,37.5,,,,,,37.5,9,40.43,40.39,35.67,31.36,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Anita Rathi,F,B,Single-ply,42,40-44,40-49,Masters 1,56.65,57,,,,,,62.5,-65,-65,,62.5,,,,,,62.5,4,71.90,72.88,64.45,40.53,Yes,India,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Anita Rathi,F,B,Raw,42,40-44,40-49,Masters 1,56.8,57,,,,,,50,55,-57.5,,55,,,,,,55,5,63.16,64.00,56.59,49.04,Yes,India,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Astrid Girolamo,F,B,Raw,42.5,40-44,40-49,Masters 1,56.9,57,,,,,,72.5,77.5,-85,,77.5,,,,,,77.5,4,88.89,90.05,79.63,69.01,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Courtney Costrino,F,B,Raw,42.5,40-44,40-49,Masters 1,75.45,76,,,,,,-87.5,90,-95,,90,,,,,,90,3,87.38,85.24,74.96,69.30,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Rosalind Sutch,F,B,Raw,43.5,40-44,40-49,Masters 1,82.65,84,,,,,,85,90,-95,,90,,,,,,90,3,83.46,80.92,70.82,67.42,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Salena Smashum,F,B,Raw,49.5,45-49,50-59,Masters 2,74,76,,,,,,52.5,57.5,-65,,57.5,,,,,,57.5,4,56.40,55.13,48.52,44.58,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Santosh Santosh,F,B,Raw,59.5,55-59,60-69,Masters 3,54.9,57,,,,,,25,30,-35,,30,,,,,,30,3,35.24,35.85,31.73,27.44,Yes,India,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Beatriz de Quintana Garcia,F,B,Raw,70.5,70-74,70-999,Masters 4,68.45,69,,,,,,30,-35,35,,35,,,,,,35,1,35.85,35.37,31.19,28.01,Yes,Uruguay,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Lenore Gelb,F,B,Raw,74,70-74,70-999,Masters 4,73.5,76,,,,,,40,45,47.5,,47.5,,,,,,47.5,1,46.76,45.74,40.26,36.92,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Martin Agoes,M,B,Single-ply,36,35-39,24-39,Open,119.35,120,,,,,,250,-320,-337.5,,250,,,,,,250,9,143.84,143.91,137.90,73.69,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Marcus Warren,M,B,Single-ply,50,50-54,50-59,Masters 2,103.7,105,,,,,,230,242.5,-257.5,,242.5,,,,,,242.5,1,146.99,145.55,138.98,75.74,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Brett Falco,M,B,Single-ply,16.5,16-17,14-18,Sub-Juniors,65.3,66,,,,,,127.5,142.5,155,,155,,,,,,155,1,122.42,122.78,119.37,68.00,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Zhassurbek Adilbekov,M,B,Single-ply,16.5,16-17,14-18,Sub-Juniors,69.6,74,,,,,,150,160,-170,,160,,,,,,160,1,120.66,120.43,116.74,65.86,Yes,Kazakhstan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Paizakhmat Ismailov,M,B,Single-ply,17.5,18-19,14-18,Sub-Juniors,115.35,120,,,,,,175,187.5,-200,,187.5,,,,,,187.5,2,109.15,108.86,104.21,55.96,Yes,Kazakhstan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Cole Schirg,M,B,Single-ply,18,18-19,14-18,Sub-Juniors,103.75,105,,,,,,185,195,-205,,195,,,,,,195,2,118.18,117.02,111.74,60.89,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Lawson Lillo,M,B,Single-ply,18,18-19,14-18,Sub-Juniors,81.5,83,,,,,,205,-235.5,-235.5,,205,,,,,,205,1,139.84,138.35,133.19,73.93,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Bryce Toups,M,B,Single-ply,18.5,18-19,19-23,Juniors,58,59,,,,,,120,127.5,-135,,127.5,,,,,,127.5,4,110.71,112.22,109.80,64.20,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Yuki Abe,M,B,Single-ply,27.5,24-34,24-39,Open,73.95,74,,,,,,265,-277.5,-290,,265,,,,,,265,3,191.85,190.71,184.38,103.26,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Mark Leebrick,M,B,Single-ply,30,24-34,24-39,Open,111.2,120,,,,,,212.5,225,230,,230,,,,,,230,10,135.67,134.91,128.99,69.65,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Marcus Meaux,M,B,Single-ply,39,35-39,40-49,Masters 1,158.15,120+,,,,,,-275,275,292.5,,292.5,,,,,,292.5,3,155.10,160.62,150.95,80.21,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Takaaki Iwamoto,M,B,Single-ply,52.5,50-54,50-59,Masters 2,103.65,105,,,,,,-245,-245,-245,,,,,,,,,DQ,,,,,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Miki Sakamoto,M,B,Single-ply,53.5,50-54,50-59,Masters 2,73.6,74,,,,,,165,172.5,-180,,172.5,,,,,,172.5,3,125.27,124.56,120.45,67.49,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Osamu Miura,M,B,Single-ply,64.5,60-64,60-69,Masters 3,72.9,74,,,,,,-145,145,-157.5,,145,,,,,,145,2,105.96,105.43,101.99,57.21,Yes,Japan,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Michal Harris,F,B,Single-ply,54,50-54,50-59,Masters 2,88.8,84+,,,,,,67.5,-75,-75,,67.5,,,,,,67.5,3,60.54,58.66,51.05,34.52,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Lindsay Rubel,F,B,Raw,46,45-49,40-49,Masters 1,67.85,69,,,,,,85,-90,90,,90,,,,,,90,2,92.64,91.52,80.72,72.31,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jack Reynolds #1,M,B,Raw,17,16-17,14-18,Sub-Juniors,81.15,83,,,,,,162.5,177.5,185,,185,,,,,,185,1,126.51,125.18,120.54,94.01,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Eleni Guerrera,F,B,Raw,18,18-19,14-18,Sub-Juniors,56.15,57,,,,,,77.5,-82.5,-85,,77.5,,,,,,77.5,1,89.67,91.00,80.49,69.68,Yes,USA,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
