Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Flavio Fortes,M,B,Raw,65.5,65-69,60-69,Masters 3,89.2,93,,,,,,125,130.5,132.5,,132.5,,,,,,132.5,1,86.06,84.98,81.47,64.17,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Andre Luis Cordeiro,M,B,Raw,16.5,16-17,14-18,Sub-Juniors,92.5,93,,,,,,125,132.5,140,,140,,,,,,140,1,89.31,88.17,84.41,66.60,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Rafael Faiani,M,B,Raw,22.5,20-23,19-23,Juniors,92.2,93,,,,,,150,157.5,162.5,,162.5,,,,,,162.5,2,103.82,102.50,98.14,77.42,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Ignacio Javier Guzman Lobos,M,B,Raw,23.5,24-34,24-39,Open,91.6,93,,,,,,160,170,-180,,170,,,,,,170,4,108.96,107.58,103.02,81.26,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jackson Santos,M,B,Raw,33.5,24-34,24-39,Open,91.9,93,,,,,,195,200,203,,203,,,,,,203,1,129.91,128.25,122.81,96.88,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Pedro Belmiro,M,B,Raw,73.5,70-74,70-999,Masters 4,82,83,,,,,,90,94,-98,,94,,,,,,94,2,63.90,63.20,60.83,47.51,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Gonzalo Aparicio,M,B,Raw,70.5,70-74,70-999,Masters 4,79.5,83,,,,,,90,95,97.5,,97.5,,,,,,97.5,1,67.48,66.83,64.41,50.07,Yes,Peru,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Rafael Feres,M,B,Raw,17.5,18-19,14-18,Sub-Juniors,79,83,,,,,,115,122.5,-125,,122.5,,,,,,122.5,1,85.10,84.30,81.27,63.12,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Alejandro Pererira,M,B,Raw,21.5,20-23,19-23,Juniors,82.3,83,,,,,,140,147.5,-157.5,,147.5,,,,,,147.5,2,100.05,98.96,95.22,74.41,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Luis Guillermo Garcia Vasquez,M,B,Raw,22.5,20-23,19-23,Juniors,81.6,83,,,,,,147.5,155,160,,160,,,,,,160,1,109.06,107.90,103.87,81.07,Yes,Peru,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Sergio Syvester Vasquez Balladares,M,B,Raw,31.5,24-34,24-39,Open,73,74,,,,,,140,147.5,150,,150,,,,,,150,3,109.52,108.95,105.40,80.58,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Matheus Eduardo Silva,M,B,Raw,16.5,16-17,14-18,Sub-Juniors,65.6,66,,,,,,-102.5,102.5,107.5,,107.5,,,,,,107.5,1,84.61,84.83,82.46,61.18,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Joaquin Alonso Arce Pinilla,M,B,Raw,21.5,20-23,19-23,Juniors,65.4,66,,,,,,137.5,-145,-150.5,,137.5,,,,,,137.5,1,108.47,108.78,105.75,78.38,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Veronica Karina Rengelman,F,B,Raw,47.5,45-49,40-49,Masters 1,97,84+,,,,,,90,-92.5,-92.5,,90,,,,,,90,1,77.73,75.64,65.22,65.28,Yes,Argentina,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Naara Paula,F,B,Raw,36.5,35-39,24-39,Open,112.7,84+,,,,,,85,90,95,,95,,,,,,95,2,77.69,76.86,65.35,67.74,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Beatriz De Quintana,F,B,Raw,71.5,70-74,70-999,Masters 4,73.5,76,,,,,,32.5,35,37.5,,37.5,,,,,,37.5,1,36.92,36.11,31.79,29.15,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Hemily Goncalves,F,B,Raw,34.5,24-34,24-39,Open,72.5,76,,,,,,65,67.5,70,,70,,,,,,70,1,69.43,68.01,59.89,54.69,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Polyana Cardoso,F,B,Raw,18.5,18-19,19-23,Juniors,65.6,69,,,,,,62.5,65,-70,,65,,,,,,65,1,68.23,67.73,59.78,53.08,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Kelly Moreira,F,B,Raw,43.5,40-44,40-49,Masters 1,56.4,57,,,,,,52.5,55,-60,,55,,,,,,55,1,63.45,64.35,56.91,49.29,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Yuliana Carola Rodriguez,F,B,Raw,19.5,20-23,19-23,Juniors,56.6,57,,,,,,65,72.5,-77.5,,72.5,,,,,,72.5,1,83.45,84.59,74.81,64.81,Yes,Argentina,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Lucas Silveira,M,SBD,Single-ply,41.5,40-44,40-49,Masters 1,125.9,120+,255,-257.5,-270,,255,130,170,-180,,170,290,305,315,,315,740,1,418.45,421.08,402.67,70.25,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Fernando Romanini,M,SBD,Single-ply,28.5,24-34,24-39,Open,103.2,105,270,290,310,,310,200,220,-240,,220,250,270,285,,285,815,1,495.00,490.04,467.92,83.97,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Pedro Pablo Rivera,M,SBD,Single-ply,53.5,50-54,50-59,Masters 2,86.4,93,-180,-180,-190,,-180,110,120,-130,,120,190,200,212.5,,212.5,,DQ,,,,,Yes,Argentina,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
David Araujo,M,SBD,Single-ply,18.5,18-19,19-23,Juniors,82.3,83,200,220,-240,,220,122.5,132.5,-142.5,,132.5,-210,210,-225,,210,562.5,1,381.56,377.37,363.15,65.28,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
João Fernandes,M,SBD,Single-ply,33.5,24-34,24-39,Open,82.7,83,277.5,-292.5,295,,295,172.5,177.5,-182.5,,177.5,237.5,252.5,-265,,252.5,725,2,490.44,484.98,466.59,83.90,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Henrry Villanueva,M,SBD,Single-ply,34.5,24-34,24-39,Open,73.7,74,210,-235,-242.5,,210,135,150,155,,155,205,227.5,-242.5,,227.5,592.5,2,429.90,427.43,413.31,73.62,Yes,Peru,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Ariel Patino,M,SBD,Single-ply,16.5,16-17,14-18,Sub-Juniors,65.2,66,180,-185,185,,185,90,97.5,-102.5,,97.5,180,190,-197.5,,190,472.5,2,373.60,374.77,364.38,63.84,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Luis Eduar Esparragoza Agresot,M,SBD,Single-ply,16.5,16-17,14-18,Sub-Juniors,63.4,66,155,162.5,177.5,,177.5,75,-82.5,-82.5,,75,190,200,220,,220,472.5,1,381.66,383.76,373.64,65.16,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Luis Eduar Esparragoza Agresot,M,SBD,Raw,16.5,16-17,14-18,University,63.5,66,-155,155,157.5,,157.5,60,70,85,,85,-190,-190,190,,190,432.5,3,348.93,350.80,341.52,68.81,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Gabriel Alvear,M,SBD,Single-ply,17.5,18-19,14-18,Sub-Juniors,58.2,59,-130,130,145,,145,80,95,-97.5,,95,140,-155,-170,,140,380,1,328.99,333.37,326.11,55.92,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Maria Bernadotte,F,SBD,Single-ply,23.5,24-34,24-39,Open,103.1,84+,232.5,243,253,,253,127.5,132.5,137.5,,137.5,180,190,195,,195,585.5,1,493.86,483.36,413.61,85.91,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Nilda Horno,F,SBD,Single-ply,39.5,35-39,40-49,Masters 1,74.4,76,-140,145,150,,150,87.5,92.5,-95,,92.5,150,157.5,162.5,,162.5,405,1,396.14,386.96,340.49,67.10,Yes,Argentina,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Luciana Guarita,F,B,Single-ply,38.5,35-39,24-39,Open,74.8,76,,,,,,100,-102.5,-102.5,,100,,,,,,100,2,97.54,95.22,83.77,54.90,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Luciana Guarita,F,SBD,Single-ply,38.5,35-39,24-39,Open,74.8,76,160,170,180,,180,100,-102.5,-102.5,,100,170,180,-195,,180,460,2,448.66,438.03,385.35,76.03,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Iolanda Costa Zolyome,F,B,Single-ply,47.5,45-49,40-49,Open,75.2,76,,,,,,-120,120,-132.5,,120,,,,,,120,1,116.71,113.89,100.17,65.72,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Iolanda Costa Zolyome,F,SBD,Single-ply,47.5,45-49,40-49,Open,75.2,76,220,230,-235,,230,-120,120,-132.5,,120,180,190,-202.5,,190,540,1,525.21,512.49,450.77,89.03,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Lidia Aires,F,B,Raw,17.5,18-19,14-18,Sub-Juniors,68.5,69,,,,,,62.5,67.5,-75,,67.5,,,,,,67.5,1,69.10,68.17,60.12,54.00,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Lidia Aires,F,SBD,Single-ply,17.5,18-19,14-18,Sub-Juniors,68.5,69,160,167.5,175,,175,87.5,-92.5,-92.5,,87.5,140,150,157.5,,157.5,420,1,429.96,424.20,374.10,72.47,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Eileen Rivas,F,SBD,Single-ply,20.5,20-23,19-23,Juniors,61.9,63,130,140,-147.5,,140,-75,75,77.5,,77.5,125,135,145,,145,362.5,1,394.11,394.56,348.48,66.11,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Viviane Capovilla,F,SBD,Single-ply,29.5,24-34,24-39,Open,61.6,63,105,120,-130,,120,65,70,-75,,70,115,122.5,130,,130,320,1,348.95,349.60,308.79,58.52,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Mayara Soares,F,SBD,Single-ply,32.5,24-34,24-39,Open,46.8,47,160,168.5,-170,,168.5,90,92.5,-95,,92.5,140,-145,-145,,140,401,1,527.20,540.96,482.39,88.15,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Benjamin Ignacio Meza Aguilar,M,SBD,Raw,19.5,20-23,19-23,Juniors,154.4,120+,-280,280,-300,,280,130,142.5,150,,150,220,-240,-240,,220,650,5,346.86,358.18,337.57,68.25,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Matias Dadobe,M,SBD,Raw,18.5,18-19,19-23,Juniors,129.7,120+,230,-255,-255,,230,160,-170,-170,,160,230,250,260,,260,650,4,364.22,367.79,351.39,73.09,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jesus David Castano Puerta,M,SBD,Raw,20.5,20-23,19-23,Juniors,129.6,120+,245,255,-265,,255,155,162.5,170,,170,250,260,270,,270,695,3,389.52,393.31,375.78,78.18,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Gerardo Bardales,M,SBD,Raw,18.5,18-19,19-23,Juniors,140.8,120+,255,272.5,280,,280,172.5,180,-187,,180,262.5,280,290,,290,750,2,410.36,418.75,397.86,81.57,Yes,Peru,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Tayger Carovillano,M,SBD,Raw,24.5,24-34,24-39,Open,128,120+,310,-320,-320,,310,172.5,180,-185,,180,255,265,275,,275,765,2,430.38,433.91,414.86,86.50,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Tayger Carovillano,M,B,Raw,24.5,24-34,24-39,Open,128,120+,,,,,,172.5,180,-185,,180,,,,,,180,2,101.27,102.10,97.61,73.91,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Ariel Nunez,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,113.9,120,205,215,222.5,,222.5,105,115,125,,125,200,212.5,-220,,212.5,560,1,327.46,326.24,312.17,66.62,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Osvaldo Machado Junior,M,SBD,Raw,43.5,40-44,40-49,Masters 1,107,120,-225,225,-235,,225,150,157.5,162.5,,162.5,250,260,-270,,260,647.5,1,387.59,384.43,367.18,79.25,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Mario Benjamin Suarez Soto,M,SBD,Raw,20.5,20-23,19-23,Juniors,112.9,120,-240,240,265,,265,145,155,165,,165,275,292.5,-302.5,,292.5,722.5,3,423.82,421.94,403.62,86.29,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Matias Bique,M,SBD,Raw,22.5,20-23,19-23,Juniors,117.3,120,255,270,280,,280,157.5,162.5,-165,,162.5,275,295,312.5,,312.5,755,2,436.95,436.45,418.06,88.65,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Sebastian Meffe,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,100.5,105,180,192.5,202.5,,202.5,130,135,-137.5,,135,200,215,-230,,215,552.5,3,339.34,335.58,320.49,69.63,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Gustavo Fialho,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,100.4,105,-205,205,215,,215,110,117.5,-125,,117.5,232.5,-250,-250,,232.5,565,2,347.17,343.31,327.88,71.24,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Mauricio Aleja Henriquez Tobar,M,SBD,Raw,41.5,40-44,40-49,Masters 1,104,105,185,197.5,210,,210,120,127.5,130,,130,230,245,-255,,245,585,3,354.18,350.76,334.93,72.55,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Victor Bentancor,M,SBD,Raw,45.5,45-49,40-49,Masters 1,95.9,105,205,225,232.5,,232.5,120,130,135,,135,232.5,250,-255,,250,617.5,2,387.25,382.49,365.68,79.59,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Walter Jesus Molinares Rodriguez,M,SBD,Raw,35,35-39,24-39,Open,100.8,105,225,237.5,250,,250,140,-155,-155,,140,230,240,247.5,,247.5,637.5,9,391.05,386.75,369.35,80.23,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Walter Jesus Molinares Rodriguez,M,SBD,Single-ply,35,35-39,24-39,Open,99.7,105,235,245,-260,,245,120,140,-150,,140,220,,,,220,605,3,372.87,368.64,352.11,63.36,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Sebastian Palacios,M,SBD,Raw,20.5,20-23,19-23,Juniors,103.7,105,235,250,257.5,,257.5,-185,190,-200.5,,190,235,250,260,,260,707.5,5,428.86,424.65,405.48,87.86,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Natanael Isaac Cocobar,M,SBD,Raw,19.5,20-23,19-23,Juniors,104,105,-275,-290,290,,290,145,-150,150,,150,285,-307.5,-317.5,,285,725,4,438.95,434.70,415.08,89.91,Yes,Argentina,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Anis Ade Thomas,M,SBD,Raw,35.5,35-39,24-39,Open,103.1,105,220,260,-265,,260,150,157.5,-160,,157.5,310,327.5,-335,,327.5,745,5,452.67,448.11,427.88,92.77,Yes,Suriname,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Gerardo Vargas,M,SBD,Raw,59.5,55-59,60-69,Masters 3,90,93,130,-140,-145,,130,95,105,110,,110,155,165,175,,175,415,1,268.34,264.93,253.91,55.17,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Walter Hernandez,M,SBD,Raw,47.5,45-49,40-49,Masters 1,91.1,93,150,-165,165,,165,85,95,100,,100,185,205,-217.5,,205,470,5,302.06,298.22,285.67,62.11,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Turnambey Delvos,M,SBD,Raw,51.5,50-54,50-59,Masters 2,89.8,93,185,187.5,-200,,187.5,102.5,107.5,-110,,107.5,205,215,225,,225,520,2,336.61,332.34,318.55,69.21,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Valentin Taboada,M,SBD,Raw,51.5,50-54,50-59,Masters 2,89.2,93,190,197.5,205,,205,125,-130,130,,130,185,195,205,,205,540,1,350.75,346.32,332.04,72.11,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Valentin Taboada,M,B,Raw,51.5,50-54,50-59,Masters 2,89.2,93,,,,,,125,-130,130,,130,,,,,,130,1,84.44,83.37,79.94,62.96,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Cristian Benjamin Farfan Aldana,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,90.5,93,-200,-200,-200,,-200,-125,,,,-125,-250,,,,-250,,DQ,,,,,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jean Elizalde,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,91.5,93,202.5,212.5,220,,220,112.5,115,-117.5,,115,232.5,-252.5,-252.5,,232.5,567.5,4,363.94,359.31,344.12,74.83,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Luis Felipe Neiland,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,90.4,93,210,217.5,-225,,217.5,135,-140,-140,,135,250,260,-278,,260,612.5,2,395.16,390.14,373.84,81.25,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Ruan Cesar Simoes,M,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,87.7,93,222.5,232.5,-240,,232.5,137.5,142.5,-145,,142.5,-247.5,247.5,255,,255,630,1,412.80,407.66,391.15,84.83,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Renato Desantis,M,SBD,Raw,21.5,20-23,19-23,Juniors,92.6,93,230,240,-245,,240,125,135,-142.5,,135,245,265,-277.5,,265,640,8,408.05,402.87,385.65,83.90,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Kevin Brito,M,SBD,Raw,20.5,20-23,19-23,Juniors,91.8,93,262.5,272.5,-280,,272.5,160,-167.5,-167.5,,160,255,265,275,,275,707.5,2,452.99,447.23,428.27,93.15,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Kevin Brito,M,SBD,Raw,20.5,20-23,19-23,University,91.8,93,262.5,272.5,-280,,272.5,160,-167.5,-167.5,,160,255,265,275,,275,707.5,1,452.99,447.23,428.27,93.15,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Pablo Rodrigo Bernard,M,SBD,Raw,24.5,24-34,24-39,Open,92.8,93,235,255,260,,260,115,-120,-125,,115,235,245,-250,,245,620,10,394.88,389.88,373.18,81.19,Yes,Argentina,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Dandy Maitta,M,SBD,Raw,25.5,24-34,24-39,Open,92.2,93,265,-277.5,-285,,265,165,172.5,-180,,172.5,255,-270,-270,,255,692.5,6,442.45,436.82,418.23,90.98,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Carlos Eduard Lobaton Gonzales,M,SBD,Raw,30.5,24-34,24-39,Open,93,93,250,-260,260,,260,150,160,-165,,160,280,-300,-300,,280,700,5,445.38,439.73,420.87,91.57,Yes,Bolivia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Santiago Dos Santos,M,SBD,Raw,26.5,24-34,24-39,Open,92.1,93,230,245,252.5,,252.5,165,172.5,-177.5,,172.5,255,275,292.5,,292.5,717.5,4,458.66,452.83,433.57,94.31,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jhon Cristian Fuentes Salinas,M,SBD,Raw,51.5,50-54,50-59,Masters 2,82.4,83,140,155,165,,165,75,-85,-90,,75,172.5,192.5,-200,,192.5,432.5,4,293.17,289.95,279.00,60.09,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
